,date,title,token,industry,ind_index,산업,vector
254,2020-12-15 12:32:00,"“올해는 온라인 스마일 산타”… G마켓·옥션·G9, 크리스마스 기획전 운영","['올해', '온라인', '스마일', '산타', '마켓', '옥션', '크리스마스', '기획전', '운영']",[0.32186014 0.31242141 0.52947553],3,None,"[-0.11902291 -0.04281939 -3.13733849  0.64609108 -2.35244614  0.87451165
  0.34159309  3.13142802  2.26501712  1.01135504 -2.36076394 -0.73312101
 -2.07640888  0.17555996  2.70056865  0.47097549 -2.00736538 -1.64141969
 -2.1619256   0.04005083 -0.29914459  2.58813179  1.54858876  1.55139602
  2.26221471 -0.7132524   1.20044822 -3.85753685  0.73040051  1.63736022
 -0.03465484 -2.62839199 -2.08446746 -3.44634296  1.31498267  0.00613845
  1.55707548  0.12211207  0.21122202  2.21606989  2.57995422 -2.30557254
  1.40414761 -0.30385137  0.66985326 -0.32118011  1.97376949 -0.23943677
 -0.60902261 -0.95723289  0.87996213  0.37515121 -2.05998556 -0.19972286
 -4.4796064   3.76076074 -0.25721548 -2.07288592  1.93607733  0.57162802
 -2.16559083  0.31903628 -1.6687635  -4.52354057  2.53508218  0.9639876
  0.83777576 -2.49143968 -0.21116082 -0.91844029 -0.47798001  0.96163874
  0.77428973 -2.47784255 -0.89204956 -0.73391209  0.34225062  3.15241229
 -2.39225345  1.41884072 -1.17996041  2.55508889 -2.54775886  4.15004693
  0.25694126  0.43376779 -0.92544335 -1.59319044  1.27534438 -1.7921272
  1.39827091 -3.18767509 -1.64195676  1.31130044 -1.29515076  1.00814508
 -3.71629751  2.5215482   2.31028958  0.80538756]"
255,2020-12-15 11:57:00,"코로나 끝나도 마스크?…미세먼지, 면역 떨어지고 태아에도 악영향","['코로나', '마스크', '미세먼지', '면역', '태아', '악', '영향']",[0.58449807 0.63287237 0.42108095],1,바이오,"[-0.21802446  0.0373725  -1.2821952   1.45840049  0.17223487  1.34216496
  0.68997292  2.58545707  0.16945682 -0.06344321 -1.22932092  0.41702893
 -1.7218961  -0.31792859  0.76582339 -0.66080317 -2.56998827 -3.54290771
  0.40306514  1.27056242 -1.42492091  1.72685902  3.16202988  1.71524283
  0.92970063 -0.01305601  3.5938001  -2.76197048 -0.33174665  2.07278901
 -0.66966314  2.06485597  0.69238806 -1.06063764  1.28678143  2.56142386
  1.41101281 -3.26752    -0.46521104  0.13610975 -1.70633744  0.8747979
  2.4217351   2.32914516 -0.16661306 -0.23524603 -1.05051673  2.34359308
 -1.4934467  -0.71340952  0.27519428 -1.19347762 -2.20144001  0.08062712
 -0.12045576  2.03031896 -0.07286819 -0.57849454 -0.86259732  0.26789986
  0.81633755  1.26051711  1.14521165 -1.98411581  2.90163092  0.48975798
  1.12562534  0.1272297   0.37920802  0.10980566  2.5869894   0.16122319
  1.63185155 -1.78862534  0.14674848 -0.83191993 -0.09426749  1.86554802
  0.23249751  1.28709278  0.56299365  1.63590842 -0.62682936  2.4769298
  2.2552561   0.48277327  2.03548738 -0.1007437  -0.09922171  0.49314689
 -1.0032814  -3.11906852  1.29980333  1.70310122 -0.96275256  0.41514874
 -2.99270119  1.6859128   0.15819228  2.01934931]"
256,2020-12-15 11:48:00,故 구하라 SNS에 의문의 글 등장…해킹 당했나,"['구하라', '의문', '글', '등장', '해킹']",[0.49232393 0.51355879 0.47528793],3,None,"[-2.62222337e-02 -2.86103562e-02 -1.64369952e+00  1.28779956e+00
  4.02979734e-01 -3.12465174e-01 -1.91142900e-01  9.01507359e-01
  7.44995184e-01  3.52936191e-01 -6.64168827e-01  8.86574574e-02
 -1.35966670e+00 -8.26241232e-01 -2.17064157e-01 -1.85552627e-01
 -9.51255262e-01 -2.14953965e+00 -6.75856397e-02  5.16887450e-02
  1.74655441e-01  7.87949905e-01  1.90698105e+00  6.68298677e-01
  8.26642498e-01 -1.04667606e+00  1.36203549e+00 -9.67013374e-01
  2.83985252e-01  7.98881795e-01 -9.90367314e-01  1.97691031e-01
 -6.55237555e-01 -7.97638185e-01  1.11559521e+00  1.04400364e+00
  6.59395303e-01 -1.48805065e+00 -1.20979867e-01  6.65506668e-01
 -1.03109951e+00 -6.07138191e-01  1.12808794e+00 -6.81302957e-02
 -3.06787364e-01 -1.25445842e+00  3.99493550e-01  3.17858085e-01
  2.70275932e-01  7.96237905e-02  5.79593488e-01  7.47141428e-02
 -1.80795500e+00  5.75181611e-01 -6.46231579e-01  2.05837159e+00
 -6.93153528e-01 -1.30930054e+00 -4.44300618e-01  1.11523998e+00
  5.41659556e-02  6.51046004e-01  4.59361349e-01 -7.22132064e-01
  1.93820447e-01  4.76779552e-01  3.30799356e-01 -3.30034997e-02
 -1.99536625e-02  1.95215867e-01  5.50562448e-01  1.93717441e-01
  1.90019965e-01 -9.71833736e-01 -9.42430559e-01  6.66795579e-02
 -2.05835988e-01 -1.39325112e-03 -1.02506739e-01  3.15267585e-01
  2.01546200e-01  7.70531446e-02 -1.41876376e+00  7.77543783e-02
 -7.89847001e-02 -3.69500648e-01  3.08025897e-01 -1.99938450e-01
  6.70891362e-01 -2.57716704e-01 -2.60904701e-01 -1.39259726e+00
 -5.73006757e-01  9.87505279e-01  1.92978870e-01  1.32263250e+00
 -1.52189288e+00 -6.54058465e-01  9.04313989e-01  4.73247491e-01]"
257,2020-12-15 11:47:00,‘38cm폭설’ 한라산은 ‘눈 세상’…30㎝ 더 내린다,"['폭설', '한라산', '눈', '세상', '더', '린다']",[0.4003591  0.34413142 0.42690764],3,None,"[-0.91186943 -0.52267811 -1.04216515  1.30182352 -0.20487821  0.40317299
  0.77414606  0.76456765  1.71413589  1.19201106 -0.27612279 -1.35679806
 -0.78907736 -0.87225143 -0.11922503  1.72097986 -1.39927318 -0.78475119
 -0.53317847  0.13122183  0.67008699 -0.59926039  1.72752661  1.49607024
  2.1039496  -0.68721397  2.37558217 -1.78986857  0.23288158 -0.28015463
  0.24089651 -1.02001819  0.27530099 -0.33192107  1.7337683   0.86397382
  2.05896276 -1.50605394  0.71777313  0.12491598  0.23492391 -0.74936288
  1.84438252  0.11000118  0.08308626 -1.17839132  0.29452775 -0.83936547
  0.34463512 -0.56666169  0.48919111  0.19160309 -1.81186277  1.17658542
 -1.84778868  0.88922536 -1.33005354 -1.02397869  0.92176594  1.36152104
 -1.62298658  1.74283487 -0.6481832  -0.93258775  0.84290184  0.27355399
 -0.03610067  0.00877417  0.32186912  0.48290513  0.75823227  0.50630108
  0.23840738 -0.86827764 -0.5464204  -0.43101418 -0.04300332 -0.00337087
 -0.38159036 -0.07540937 -0.21364677  0.39882469 -0.80259065  0.99517903
  0.30208052 -0.25486542  0.71092507 -0.77242276  0.65582466 -0.68239925
  1.36194647 -0.86843732 -0.42331023  0.5035188  -0.60877298  0.59370361
 -0.85370994 -0.76724307 -0.57355504  1.78758653]"
258,2020-12-15 11:44:00,인도 아이폰 공장서 수천명 폭동…‘품귀현상’ 아이폰12 수급에 영향없나,"['인도', '아이폰', '공장', '천명', '폭동', '품귀', '현상', '아이폰', '수급', '영향']",[0.69148421 0.44096295 0.57369747],0,반도체,"[ 1.19097335  1.3143211  -1.6059579   0.9026106  -0.21109163 -0.15390772
  0.05552864  2.59499694  2.87386684  1.18910852  0.01909775  0.19281335
 -1.31842708 -1.502208    1.37486903 -0.57022162 -1.88832201 -3.57454054
 -1.17070472  0.69643701  1.14010394  0.87475634  2.54588484  3.67570615
  2.20141422 -0.46337474  1.108086   -2.52952553 -1.243496    1.30107141
  0.23197742  2.30781395  1.18675542 -1.08283203  0.53427145  1.04019176
  2.28229231 -2.95432164 -0.76054126  0.44541097 -2.25792221 -1.95117122
  4.86559063  0.59350983 -1.67679722 -0.5211032  -0.0869134   0.94298331
 -2.46081937  0.19645605  1.71584417 -2.51167127 -2.54854571  2.39516745
  0.65166394  3.0074061  -0.97078666 -1.5589842   0.46836115  1.78468595
 -0.34454777  1.45488394  1.81320743 -1.45017315  1.52222377  3.54890752
  1.41289109 -0.95657072 -1.56290634  0.27657769  2.38046285  0.2759699
  0.36849532 -3.36489721  1.67041459  0.18386061 -2.13835187  0.82983654
 -0.05763367  2.86560138  0.97572075  2.81333493 -3.21527901  1.74271334
  1.14260902 -0.25415792  2.17114288 -1.05335276 -0.44859488  0.24085121
  0.349962   -4.79277828 -0.83163151  0.40219331 -2.81583586 -0.86853964
 -3.13004389  0.48015758  0.11802504  1.22086498]"
259,2020-12-15 11:09:00,11월 ‘ICT 수출’ 16%↑ 6개월째 상승…한국경제 회복 견인,"['수출', '개월', '상승', '한국', '경제', '회복', '견인']",[0.61992301 0.47097993 0.38748495],0,반도체,"[-0.29962133 -0.93389784 -0.36195315  0.56242876  1.09821778  0.53680412
 -1.95240802  0.92564712  1.38850927 -0.07699917 -1.46373096 -1.00641754
  1.25492026 -0.32959218  0.03879112 -0.77272008 -1.27036181 -1.4058487
 -1.43646365  0.36897937  2.02432785 -0.70883843  4.20925179  4.08472729
  1.6837591   0.26513527  4.27667233 -3.33910304 -1.00745479  0.77514596
  2.79308425  3.62745019 -1.19125074 -0.41155135  2.62852989  2.15544714
  1.05728411 -2.4024546   0.78135535  1.48012513 -1.2671332  -1.16527318
  2.948455    2.54871135 -0.58486611 -0.18925725  1.25857036  2.44463533
 -3.17871991  0.76771817  0.81381719 -0.96298133 -1.54988343 -1.00861213
  1.30013156  3.08602769 -1.79776575 -1.935325   -0.47249886 -0.9073224
 -1.23699053 -0.53621361 -0.20137157 -0.82454337  3.52023187  0.40664424
 -0.63638407 -1.9817458  -0.88102881  0.6379407   3.45962933  1.7224928
  3.8417369  -1.16234002  1.17778698  0.30532408 -2.26784654 -0.6326037
 -2.94348489  3.94709039  2.56593819  1.03672135 -0.94267906  1.71688717
  0.09919943 -0.30011878  1.57789928 -1.40926113 -0.95742106 -0.44219957
  1.87204688 -3.16398708 -0.87597151  1.57519812 -3.8773545   0.34692242
 -1.15439831  1.26806726 -0.02777014 -0.95039534]"
260,2020-12-15 10:48:00,"불법 콘텐츠 대거 게시 포르노허브, 대다수 동영상 삭제","['불법', '콘텐츠', '대거', '게시', '포르노', '허브', '대다수', '동영상', '삭제']",[0.45922955 0.4196249  0.66240461],2,통신,"[-0.57004921 -0.66142984 -2.36487566  1.73934074  0.48200649 -1.53512191
  0.72567631  1.17209065  2.84675225  2.20481549  0.32240324 -0.34052298
 -4.01502414 -1.93235138  0.0111831  -0.20378964 -2.02713731 -0.45839278
  0.60785174 -1.35089933  0.12436868  1.24213449  1.92389287  1.13142628
  0.66750237 -1.44433074 -0.40448998 -1.60423697  0.35897296  1.6450826
 -0.6138791   0.6383807  -0.16953342 -1.77242928  1.91266811  1.32957746
  1.3542088  -2.27367004  0.13174238 -0.26432456 -0.98610157 -0.99856463
  0.12851736 -0.00515332 -0.28791655 -2.38966598  2.14541875  1.07753408
 -0.59541156  1.48455227  0.7610596   0.35029273 -3.1508573   1.3161495
 -1.1169471   1.97947526 -0.79468314 -2.29863239 -0.17253175  2.08911684
 -1.18563278  1.34078625  0.13930341 -3.29205409  1.01058964  0.10214556
  0.01110432 -2.3546527  -0.64008239  0.22272528  0.58706165 -1.54679811
  0.23370496 -1.95973076 -0.50673674  0.49812646 -1.63827131  0.21911772
 -1.31999712  1.51878378 -0.2978807   2.89496632 -2.66412036  1.74069752
  0.2005718  -0.03311154 -0.51705888 -0.86220889  1.65600201 -1.92140009
 -0.36311254 -3.36811895 -1.92200234  2.2223115  -0.19477536  0.41314864
 -2.86404194 -0.19782894  3.5981584   2.06643233]"
261,2020-12-15 10:42:00,"엔씨 김택진, 4대 게임사 수장 관심도 1위…호감도 1위는 넥슨 김정주","['엔씨', '김택진', '게임', '사', '수장', '관심', '위', '호감', '위', '넥슨', '김정주']",[0.58824528 0.44489382 0.62249087],2,통신,"[ 1.48717552  0.40071874 -1.53341553  2.58556304  1.87518444  0.06485566
 -0.05650162  2.33524513  3.02148051  2.08289597 -0.16915253 -0.60193305
 -3.2066991   1.94451072  0.52726487  1.14123892  0.5568017  -2.41861308
 -0.89097329 -0.97276466  1.16608187  0.59870095  3.13818392  2.30799288
  2.98504481 -2.28473056  3.37340701 -3.19394557 -1.66843797  1.42726587
 -1.34994411  1.98706136 -0.8704198  -2.64995746  2.88969322  2.39672538
  4.21467295 -2.40525401  1.36966588  1.3116461  -0.32107682 -1.76727469
 -0.74294174  1.27388743 -1.55698632  0.78848374  2.87039969  0.0101984
 -3.08477468  2.64195943  0.46430688  1.00034657 -2.36924183  1.34140462
 -1.30792196  4.61908655  0.11605198 -1.25211465 -0.4581613   4.20003971
 -1.65717427  0.30517276  2.67292566 -4.71811417  1.44750768  1.3357334
  0.00726086 -2.79325114 -1.24809155  0.47476882  4.58312137  1.72091386
  1.89673133 -3.25556551  0.10642575  0.86232913 -2.44697945 -1.26808852
 -1.15149754 -0.28582268 -0.959282   -0.35517752 -0.31940826  3.38289942
 -0.32049718  1.1137988   1.38538641 -5.32622739 -1.36401293 -3.05250463
  3.41372579 -0.68833585 -2.68378401  1.12906545 -1.90389772 -0.50372673
 -4.73788241  2.26391098  5.14313938  1.6693716 ]"
262,2020-12-15 10:29:00,"‘구글 먹통’에 과기정통부, 즉각 자료요청…‘넷플릭스법’ 첫 적용","['구글', '먹통', '과', '정통부', '즉각', '자료', '요청', '넷플릭스', '법', '첫', '적용']",[0.53613235 0.45048366 0.69053891],2,통신,"[-1.77967527 -0.70965047 -2.87903973  0.44689201  3.16376644 -0.60500033
 -0.62740416  3.88874273  1.67276962  0.96915718 -0.80523715 -0.54256371
 -5.9039687  -1.83981584 -1.03368739 -0.60088587 -0.7687649  -1.83203876
  0.67509387 -0.61945842  0.75503009  3.09076533  3.82807619  4.14102949
  2.25566094 -2.77073026  0.86253056 -0.73067109  1.1049961   1.79057196
 -0.60122967  1.87589017 -0.36605212 -3.33109787  2.57565793  2.90867918
  2.67402601 -2.7194998   1.41983197 -0.83265856 -2.47927292 -0.00811617
  1.00302564  0.36876973 -1.65618134 -1.9165969   4.88611988  2.81143596
 -0.35683849  0.84759901  1.97979511 -0.21895296 -4.93146062  3.7566284
 -0.80232156  3.72702175 -3.66292413 -3.53575448 -0.94922909  1.83855255
 -0.69573496  0.62042898  0.99868808 -4.20987554  1.44067457  0.02358777
  0.61579272 -3.08339885 -0.94184307  0.73099158  4.87518815 -1.43227017
  2.50727632 -2.55158398  2.05652181  0.26374057 -2.9264024  -0.07089253
  0.42228737  3.8351179   0.65817276  4.32985086 -1.74519765  2.33177235
 -0.06094649 -0.35033221  0.77567969 -0.9023088   1.0120466  -1.41382914
  1.46282196 -3.04221752 -1.9126653   1.26970191  0.11780035  1.55505631
 -4.68215422 -0.21404573  2.95801079  1.53551088]"
263,2020-12-15 09:57:00,구글이 멈추니 일상도 멈췄다…美 미시건주는 ‘휴교’까지,"['구글', '일상', '미시건주', '휴교']",[0.46937143 0.31046106 0.65145298],2,통신,"[-0.1211567  -0.06882096 -0.47271509  0.44432487  0.7160126  -0.29242265
  0.05663934  1.27374241  0.84531048 -0.14495271  0.45347665 -0.56225064
 -1.38716342  0.37492508 -0.01998379  0.38458318 -0.84468025 -0.5641869
 -0.55606572 -0.04093842  0.08966826  0.90570748  0.94081968  0.42151853
  0.48298969 -1.05950624  0.59583606  0.00653592  0.39370409  0.098019
 -0.07599102  0.11224912  0.33399832 -0.73990938  0.3130177   0.37500235
  0.23123533 -0.54207829  0.15348303 -0.8250962  -0.02315497  0.05404302
  0.05079851 -0.0323488  -0.03763738 -0.21859981  0.36677656  0.3229666
  0.0722599   0.26145753  0.29134913  0.11102494 -0.97308093  0.24707714
 -0.57218014  0.90797755 -0.06204441 -0.08608764  0.23716809  0.64180204
 -0.34329291 -0.0748835   0.78463501 -0.63037689  0.15768544  0.87796926
  0.76596576 -0.31868847  0.49281128  0.32759396  1.16948232 -0.1614883
  0.24913555 -0.78269365 -0.40689868  0.26216552  0.18770682  0.08054084
 -0.57748601  0.6402366  -0.50197631  0.83296141 -0.69829804  0.19962916
 -0.12337367 -0.45354955 -0.06534296 -0.20529423 -0.04684117 -1.08993918
  0.60647418 -0.34398793 -0.7768111  -0.11236193 -0.50127764 -0.23986237
 -0.23228389 -0.03585301  0.77780602  0.4497786 ]"
264,2020-12-15 09:56:00,구글·유튜브 먹통에 전세계가 난리…“유튜브·지메일 40분간”,"['구글', '유튜브', '먹통', '전세계', '난리', '유튜브', '지메일']",[0.43403144 0.2451406  0.60472939],2,통신,"[-0.37662671  0.80914261 -1.11487015  1.27007028  0.57383977 -0.39147218
 -0.40509973  2.40334614  2.20419671  0.58118708  0.30303608  0.72747832
 -2.18239821 -0.79953966  1.13705166  0.42723907 -2.25135285 -2.63191733
 -0.59971234 -0.39862372  0.22585003  1.18956062  2.92716227  2.04577091
  1.15612439 -2.0307688   1.04654972 -0.22305891  0.38822167  0.38504569
 -0.60357442 -1.27974368  0.11245901 -1.23569401  1.39085766  0.69054351
  0.66420132 -0.897367   -0.19998019 -0.95885141  0.16091021 -1.13922573
 -0.65338639 -0.26085836 -0.3936348  -1.26601999  1.93211334 -0.45983299
 -1.2756732   1.20874421  0.56687581  0.80079516 -3.01601583 -0.59725607
 -1.95616371  1.6303326  -1.31659111 -0.53169649  0.73744498  1.98062212
 -1.16738303 -0.457123    0.309759   -2.05385046  2.24194648  1.8637498
  2.07203954 -1.30650078  0.69770062  0.02171212  0.78507701  0.32905582
 -0.08841749 -2.36889403 -1.227147    1.40473621 -1.53003905 -0.84008931
 -0.96753449  0.94795035 -0.87338113  2.11441219 -2.03469925  0.72545598
 -0.39630442  0.05554228 -0.50956857  0.51503803  0.69337763 -0.81719983
  1.28972436 -1.61998761 -2.15519604  1.63355913 -0.95316521 -0.06109058
 -2.6148319   0.1522167   1.74777146  0.01721468]"
265,2020-12-15 03:00:00,[단독]수도권 의료 인력 부족 소식에 의사-간호사 등 2600명이 최전선 자원,"['단독', '수도권', '의료', '인력', '부족', '소식', '의사', '간호사', '등', '명', '최전선', '자원']",[0.48960068 0.59214515 0.52802028],3,None,"[-1.4548415  -1.92931024 -2.36132168  2.90597691  1.14868425  0.56568012
  1.21131237  0.68069045  2.68386181  1.24661012 -2.89940803 -0.50911877
 -4.32244188 -0.85560254  0.18756744  0.62294549 -2.7687484  -2.47052608
  0.78683908  0.04224092 -1.47465856  2.67638411  2.75356039  1.23551824
 -0.44269902 -1.62701637  4.4261828  -2.54364462 -1.98417472  2.46242922
  1.49486181  1.93118761 -3.08427659 -1.99495445 -0.31443632  2.98936179
  0.42494307 -3.33142896 -0.05266258  0.05095783 -2.9026978   1.28264368
  1.09948384  1.82248427  0.4723066  -1.32997077  2.09827235 -0.19334396
 -5.02954023  1.16799312 -0.30219962 -1.95683579 -5.71473725  2.47365025
  1.21607989  2.78592067  0.17411819 -1.42818504 -0.07776577  3.7892912
 -0.23647441  2.42678321 -0.56799444 -0.96675156  3.10569151 -0.10462629
 -0.56050651 -2.40892745 -0.27456692 -1.03442243  2.8283041  -0.39300431
  0.97225833 -3.67089279  1.10987099  1.01632136 -1.31254456  2.05601127
 -2.44745098  3.31750605 -1.71142025  3.24939804 -2.15062328  1.86582186
  0.89389273 -1.63501389  2.41154551 -2.52191277  0.18745594  0.42567425
  1.45136165 -3.51764501  0.6106985   0.56930828 -1.02244891  2.19474294
 -1.7896      0.15928089  3.02470622  3.99555708]"
266,2020-12-15 03:00:00,[단독]병원 사표쓰고… 대구行 자원뒤 또… 현장 달려온 ‘의료 영웅들’,"['단독', '병원', '사표', '대구', '자원', '뒤', '또', '현장', '의료', '영웅']",[0.49631868 0.56242808 0.57211588],3,None,"[-1.82468426 -1.59471051 -1.78034195  2.57923296  1.20301299  1.30258229
  0.72917733  2.44275703  3.06809465  1.10145654 -1.44400378 -1.31566142
 -2.16078658 -1.91305885 -0.37126528  0.63391772 -2.81474792 -2.88811344
  0.93989056 -0.53972194 -1.95013715  1.85348389  2.81941556  1.16521522
  2.22396202 -1.75288196  4.91788432 -2.28392617  0.19235381  1.24504472
  0.7590255   1.49400212 -2.55203381 -0.94837914  1.50495474  2.26780419
  1.26462096 -0.73841193  1.3708502   1.22332454 -0.13433147  0.36928108
  2.13464603  0.79932148  1.18724445 -0.46617045  1.44973499  0.46048744
 -3.03188974  0.33046326  0.36933114 -1.07917833 -3.36562853  2.44759771
 -0.29952063  2.25650403 -0.99230304 -1.83124743  0.74941642  2.67200568
 -0.92452675  2.31862881 -1.09907111 -1.56502247  1.86808216 -1.49202542
 -0.19487199 -2.85130536 -1.43801448 -2.23008991  2.64580546 -0.03215879
  0.92552658 -2.32455094  2.09654121  0.07155938 -2.24695734  2.15876197
 -1.77499736  1.46051766 -1.72776365  1.72197214 -2.73119071 -0.0921372
  1.19119693 -1.18703555  2.29454495 -1.6405104   1.22470007 -0.00586875
  1.44976381 -1.97127468  1.14830241  1.56829169  0.03669836  0.95592714
 -2.70774455 -0.51792401  3.07404602  3.24867736]"
267,2020-12-15 03:00:00,중증병상 부족에… 당국 “치료기간 5일 줄여 회전율 높일것”,"['중', '증병', '부족', '당국', '치료', '기간', '회전', '율']",[0.57169414 0.60798292 0.47998334],3,None,"[-1.16963116 -1.02407198 -1.74633775 -0.1332938   1.14648692  1.19169205
 -0.51878425  2.42152255  0.17313129  0.56055634  0.13293132 -0.85737143
 -2.70500579 -1.48636762  0.06789038 -0.48924284 -1.94702622 -2.38674387
 -0.45630375 -0.72919424  0.36328395  1.3202053   3.46076693  2.24902743
  0.20440012 -0.4139316   3.50944287 -1.98437034 -1.66209699  2.32204005
  0.30721668  0.67470575 -0.52187942 -1.26969944  0.94914856  1.2991377
  2.94252104 -2.98663624 -0.08943124  0.35123885 -3.34371394 -0.24576851
  1.27045854  0.57845255  0.87636022 -1.53493264  2.04707154  1.0094572
 -3.34900691 -0.43410097  1.73101008 -2.16452286 -2.9319081   2.06872482
  0.20667689  1.30724769 -1.57971231 -0.91008288  0.58980362  1.39988165
  1.6427601   1.34228257 -0.69540618 -1.2738969   0.60172654  1.12260108
 -0.2747094  -0.08260256 -0.13009013  0.29873352  1.98197802  0.67313313
  1.16214873 -1.14476112  1.53986362 -1.38142381 -1.63986707 -0.91952083
  0.41763971  2.2116913   1.2070214   1.48609443 -1.36749919  1.39815329
  0.48624486 -0.68446824  3.04192977 -0.52465422  0.90902852  1.00935867
  0.02388007 -0.4008757  -1.67977892  1.00637057 -1.32871555  1.10550884
 -1.74142306  0.02199046 -0.23894055  1.32157223]"
268,2020-12-15 03:00:00,"韓 압박하는 美, ‘구글 갑질방지법’ 우려 전달","['압박', '구글', '방지법', '우려', '전달']",[0.45112457 0.44853167 0.52053625],3,None,"[-0.17247172 -0.9785582  -1.51673129  1.07430129  1.36715281 -0.09115069
 -1.09362138  2.45883154  0.37040827 -1.37509808 -0.50118103 -0.10114141
 -1.29188717 -0.95790211 -0.13465835 -0.43252001 -1.22879608 -1.39841017
 -0.64536662  0.31003323 -0.17296037  2.09334272  1.44048418  2.11601631
  1.30143985 -0.82371625  1.66440741 -0.86050899 -0.9950254   1.68466914
 -0.52124666  2.01825076 -0.56166875 -0.67844392  0.8310925   1.12160643
  1.410327   -1.81571198  0.55623018 -0.74118837 -1.67592932 -0.20754764
  0.69555835 -0.18339001  0.09279664 -0.82621367  0.43133163  1.35007672
 -0.32541855  0.54940765  1.01990171 -0.3822723  -2.07247393  1.41052517
  0.86560531  1.07758789 -0.44424944 -0.81319454  0.11195009  0.9386441
 -0.42526611 -0.12729811  0.5864408  -1.5602539   1.45600289  0.27581158
  1.48918656 -0.15024696  1.26531154  1.43462129  1.81783371 -0.19422702
  1.40750031 -0.95133039  0.38298888  0.55369129 -0.75261249  0.22021405
 -0.65004266  1.09252536  0.12669231  1.48258696 -0.64556488  1.67615875
  0.31400051 -0.77022041  0.0586504  -0.83896439  0.63966627 -1.18798524
  0.54366609 -0.89900613 -0.54620808  1.13098519 -0.11387299  0.74515426
 -2.47263098 -0.49036089  0.63671228  1.6121365 ]"
269,2020-12-15 03:00:00,“합천 7km분지는 5만년전 운석 떨어진 자리”,"['합천', '분지', '운석', '자리']",[0.46573377 0.40282355 0.54325472],3,None,"[-0.38104582  0.01749637 -0.49556558  0.45057385  0.16516435 -0.34987456
  0.34897639  0.2674508   0.48422626  0.20591442  0.07268736 -0.20780648
 -0.2728354  -0.17014874  0.06128349  0.39722507 -0.74276751 -0.47560593
 -0.1977511   0.21347465  0.00294575  0.30632613  0.81555846  0.26882232
  0.67583384 -0.47043832  0.85369521 -0.52776246  0.2566114   0.21021216
 -0.07147883  0.057791   -0.07097482 -0.01264185  0.37605186 -0.02627625
  0.14463119 -0.68386808  0.17364466 -0.07595884  0.12588833  0.21913986
  0.21073685 -0.29212418 -0.15314271 -0.28596587  0.12479433 -0.3846901
  0.01494857  0.16221777  0.25549238  0.23990543 -0.61186224  0.39311307
 -0.21200198  0.45755529 -0.17386722 -0.66336009  0.25731709  0.58652742
  0.05049958  0.17335838  0.05849259 -0.15065771  0.37912697  0.21640884
 -0.17292003 -0.30710649 -0.01653046  0.09483382  0.19362454  0.19527454
  0.15583879 -0.21506898  0.00536411  0.02232447 -0.08946085  0.40803415
 -0.23471426  0.34190458 -0.33953257  0.25015298 -0.64032814  0.55032361
  0.21041733 -0.29802322  0.17902847 -0.12625456  0.25789987 -0.13404908
  0.33769257 -0.52129933 -0.15668987  0.12351945 -0.22276749  0.26356201
 -0.23786603  0.01069111  0.40482047  0.41683486]"
270,2020-12-15 03:00:00,15일 더 춥다… 서울 체감 영하16도,"['더', '춥다', '서울', '체감', '영하', '도']",[0 0 0],3,None,"[-0.2926411  -0.96786456 -0.86728267 -0.08104397 -0.19678481  1.22260072
  0.66749519  2.16431825  1.37311499  1.03413079 -0.4246718  -1.21796438
  0.15341582 -1.17536228  0.94953775  1.16898683 -1.44652519 -1.10382174
  0.35085852 -0.59468626 -0.72147877 -0.43278302  1.41285689  0.91465816
  1.86076097  0.01288285  2.37813605 -1.33796901  0.46663041  0.42168424
  1.28085622  0.55718473  0.05465481 -0.05836234  0.89613972  0.98147374
  2.17300403 -0.85846448  1.32076354  0.17115562 -0.40378464 -0.21412299
  2.23456627  0.48531937  0.81370639 -0.30109562  0.62970714 -0.03820184
 -1.1624464   0.41758732  1.68064659  0.03781544 -1.41231789  0.7747284
 -0.50764862  0.538009   -2.11549999 -1.26894936  0.31595007 -0.12377705
 -1.61522409  0.56077586  0.26179847 -1.40768064  2.02851532  0.04575605
 -0.40236334 -0.68268683 -0.44014907  0.21617348  0.9346473   1.28494893
  0.19812015 -0.94711517  1.26574945  0.03893372 -0.8783171  -0.1132194
 -1.26965583  0.48005899 -0.6204353   1.36121262 -0.17195455  1.71917101
  0.86450655  0.02413521  0.78875594 -0.41918156  0.7782384  -0.17171718
  1.44645689 -1.18325044 -0.72968497  0.26111041 -1.41078216  0.07014127
 -0.70207753  0.66165134 -0.73799336  1.29731077]"
